GEND,SCHOOL,ZIP3,CONFUNI,CONFPR,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10780,M6N,190.0,PSK,5.0,808,74.33333333333333,2,0
120,10788,M9F,196.0,SIA,2.0,833,83.33333333333333,2,1
120,10706,N3O,194.0,OD,1.0,932,93.16666666666667,3,0
120,10706,N3O,194.0,OD,1.0,955,95.5,3,0
120,10323,,194.0,OS,1.0,868,86.83333333333333,2,0
120,10234,L1L,197.0,VF,1.0,863,83.0,3,0
120,10647,M5F,178.0,KKW,1.0,843,84.16666666666667,2,0
120,10742,M5O,191.0,ZI,3.0,900,89.16666666666667,5,0
120,10303,M5I,190.0,PAI,3.0,745,74.5,2,0
120,11012,O4U,178.0,KA,1.0,875,86.16666666666667,2,0
119,10293,M3H,191.0,ZI,1.0,920,90.33333333333333,2,0
120,10824,N0C,178.0,KPR,1.0,937,93.66666666666667,6,0
120,10649,M6W,197.0,VNB,1.0,768,75.66666666666667,6,0
120,10434,M6C,178.0,KKW,1.0,903,89.16666666666667,3,0
120,10956,M2F,196.0,SI,2.0,843,84.33333333333333,2,1
120,10962,M2D,191.0,ZI,1.0,888,87.33333333333333,4,0
119,11000,M5C,196.0,SIA,2.0,907,89.5,2,1
120,10228,M7M,196.0,SI,1.0,922,90.16666666666667,1,1
120,11011,M8M,191.0,ZI,1.0,922,90.5,4,0
119,10603,M9U,196.0,STP,2.0,908,89.83333333333333,3,1
120,10410,M6K,,,,690,67.66666666666667,3,0
120,11225,M5X,194.0,ON,1.0,870,87.0,3,0
120,10481,N7T,190.0,PIM,5.0,780,78.0,4,0
120,10835,M5H,,,,632,63.166666666666664,4,0
120,10507,N2N,191.0,ZI,1.0,887,85.83333333333333,2,0
120,10779,M7Q,190.0,PAW,1.0,800,80.0,4,0
120,11026,N0Q,196.0,SIA,2.0,855,81.16666666666667,2,1
120,11094,M8N,196.0,SI,1.0,898,89.83333333333333,1,1
120,11060,N3L,196.0,SI,3.0,847,82.0,3,1
120,10722,O8T,179.0,II,1.0,872,86.5,2,0
120,10879,N3K,196.0,SNO,4.0,758,75.83333333333333,3,1
120,10601,M5Z,196.0,SIA,1.0,843,84.33333333333333,1,1
120,11185,O6B,196.0,SI,1.0,853,80.66666666666667,1,1
120,10543,M6C,190.0,PAW,5.0,797,80.5,1,0
120,10273,M4T,181.0,YIA,6.0,777,71.16666666666667,3,0
120,10887,N0S,194.0,OTV,2.0,860,86.0,5,0
120,10935,N3I,196.0,SNO,3.0,807,72.16666666666667,2,1
120,11216,M2W,193.0,RUI,2.0,773,75.16666666666667,3,0
120,10341,M6N,196.0,SIA,3.0,885,87.0,3,1
120,10464,N2H,178.0,KKU,1.0,833,83.33333333333333,3,0
120,10495,M1S,178.0,KI,1.0,837,71.0,2,0
120,10639,M6N,,,,793,66.5,1,0
119,10800,L5D,,,,738,13.833333333333334,2,0
120,10668,N2C,,,,840,84.0,4,0
120,10668,N2N,190.0,PAV,2.0,782,78.16666666666667,3,0
120,11236,M7Z,181.0,YIA,2.0,813,78.33333333333333,3,0
120,10293,M3H,178.0,KKU,1.0,872,86.16666666666667,3,0
120,10840,N2Y,178.0,KKW,1.0,867,86.66666666666667,3,0
120,10625,O7L,196.0,SI,3.0,860,83.66666666666667,3,1
120,10779,M8B,194.0,OIR,3.0,925,88.16666666666667,5,0
119,11048,N2O,196.0,SI,2.0,825,80.83333333333333,2,1
120,10552,N2T,196.0,SIA,2.0,907,75.16666666666667,2,1
120,10597,O6W,179.0,II,1.0,817,68.83333333333333,4,0
120,10650,M6B,,,,663,66.33333333333333,1,0
120,10953,N5L,,,,902,74.33333333333333,7,0
120,10946,L3U,199.0,AIC,1.0,847,83.83333333333333,5,0
120,10567,M4S,178.0,KIS,2.0,815,79.5,4,0
120,10818,M6W,178.0,KI,1.0,925,92.5,2,0
120,10458,N3Q,179.0,II,5.0,817,81.66666666666667,6,0
120,10209,,178.0,KSW,1.0,873,84.5,10,0
120,10937,M5D,194.0,OI,3.0,962,94.33333333333333,5,0
120,10669,O1O,196.0,SI,2.0,860,82.66666666666667,2,1
120,10371,N2C,194.0,OJA,1.0,778,77.83333333333333,4,0
120,10757,M5F,194.0,OL,2.0,853,80.0,4,0
120,10887,N0S,,,,560,47.5,5,0
120,10495,M0C,196.0,SI,3.0,825,82.5,3,1
119,10780,M6W,178.0,KY,1.0,917,90.16666666666667,3,0
120,11041,M9I,196.0,SIA,1.0,867,85.0,1,1
119,10359,N2I,178.0,KNE,1.0,865,86.16666666666667,3,0
119,11094,M6W,179.0,IY,4.0,875,71.33333333333333,11,0
119,10721,M7S,,,,767,72.33333333333333,3,0
120,10564,N3I,178.0,KKC,1.0,945,91.66666666666667,3,0
119,10524,N2K,194.0,OV,1.0,862,82.0,3,0
120,10411,M5M,194.0,OL,1.0,882,88.16666666666667,2,0
119,11209,M1S,196.0,SIA,3.0,900,90.0,3,1
120,11005,M6F,196.0,SIA,1.0,912,91.16666666666667,1,1
119,11021,M0U,196.0,SI,1.0,868,85.33333333333333,1,1
120,10557,M7M,,,,0,34.666666666666664,1,0
120,11184,O5T,,,,805,79.33333333333333,2,0
120,11043,M8H,178.0,KBO,1.0,905,89.0,2,0
120,11049,M9F,196.0,SI,1.0,855,85.5,1,1
120,10788,M9L,178.0,KI,5.0,907,87.66666666666667,6,0
119,10402,L3L,179.0,II,2.0,847,82.5,3,0
120,10303,M5I,190.0,PSK,1.0,830,79.66666666666667,3,0
120,11057,M7D,196.0,SI,2.0,840,82.16666666666667,2,1
120,10867,O1O,197.0,VSI,2.0,830,79.5,3,0
120,11220,M6O,178.0,KKW,1.0,928,92.66666666666667,3,0
120,10515,M8N,,,,723,66.16666666666667,4,0
120,10679,M1M,191.0,ZI,1.0,868,15.333333333333334,3,0
120,11051,M6N,196.0,SI,2.0,878,87.16666666666667,2,1
120,11238,M9T,178.0,KSI,2.0,890,89.0,3,0
120,10781,M7N,178.0,KKU,1.0,880,87.66666666666667,5,0
120,11217,M6C,,,,838,82.66666666666667,3,0
119,10525,M0U,197.0,VNP,5.0,792,-1.0,7,0
120,10567,M4S,193.0,REI,8.0,718,70.83333333333333,4,0
120,10757,M1H,193.0,RUI,3.0,850,83.83333333333333,4,0
120,10781,M7N,194.0,OL,2.0,910,91.0,1,0
120,10860,Q4F,192.0,TII,4.0,790,78.16666666666667,6,0
119,10244,M5L,178.0,KKW,1.0,887,88.16666666666667,3,0
120,10802,N4B,194.0,OJB,2.0,805,62.0,8,0
120,10489,M5U,193.0,RNH,7.0,0,65.66666666666667,2,0
120,10251,Q2M,178.0,KSO,1.0,943,94.33333333333333,3,0
120,10302,M7N,194.0,OOS,1.0,828,82.83333333333333,2,0
120,10867,O1O,196.0,SIA,1.0,858,80.0,1,1
120,10564,N2M,194.0,OI,5.0,837,83.66666666666667,8,0
120,10674,M9K,196.0,SNO,1.0,807,77.83333333333333,2,1
120,10713,O2T,196.0,SI,2.0,843,83.66666666666667,2,1
120,10272,M5X,175.0,GWQ,1.0,802,73.0,9,0
120,10356,M8M,197.0,VNE,5.0,787,76.66666666666667,3,0
120,10947,N3K,178.0,KA,1.0,878,82.66666666666667,3,0
120,10832,L1H,,,,943,92.33333333333333,2,0
119,10971,L5B,194.0,OE,2.0,900,88.83333333333333,4,0
119,10926,M6M,196.0,SI,4.0,847,82.0,4,1
120,10779,M7A,178.0,KKC,1.0,888,88.83333333333333,3,0
119,11059,M1S,196.0,SI,6.0,892,89.16666666666667,6,1
119,10799,L2T,196.0,SI,3.0,850,69.5,3,1
120,10434,M5A,196.0,SNO,2.0,787,74.0,2,1
120,10781,M7N,190.0,PIC,4.0,812,81.16666666666667,2,0
120,10301,M7M,177.0,BH,2.0,658,64.16666666666667,4,0
120,10956,M2F,199.0,AIN,2.0,795,77.66666666666667,3,0
120,10600,N3K,178.0,KPR,1.0,893,88.66666666666667,6,0
120,11236,M6W,190.0,PNE,2.0,793,79.33333333333333,1,0
120,10947,N3O,190.0,PSK,9.0,782,77.0,4,0
120,10565,O0C,196.0,SI,7.0,887,82.5,7,1
120,10619,O3U,178.0,KKW,1.0,835,83.16666666666667,4,0
120,11236,M6W,190.0,PNE,3.0,780,76.83333333333333,1,0
120,10400,M6B,196.0,SIA,2.0,845,84.5,2,1
120,10953,N2O,197.0,VYN,2.0,703,62.833333333333336,3,0
120,10773,M0I,196.0,SNO,3.0,752,75.16666666666667,1,1
120,10228,M7M,190.0,PSK,4.0,817,77.33333333333333,2,0
119,10600,N3K,199.0,AIW,3.0,777,76.5,2,0
120,11238,M9T,194.0,OI,1.0,905,86.66666666666667,4,0
120,10273,M6H,178.0,KKW,1.0,953,93.66666666666667,4,0
119,11041,M9M,178.0,KA,1.0,882,86.33333333333333,3,0
120,10871,M8N,178.0,KA,1.0,900,89.16666666666667,3,0
120,10619,O3U,197.0,VNB,4.0,762,76.16666666666667,3,0
120,10824,N0X,178.0,KKU,1.0,800,80.0,2,0
120,10672,M5T,178.0,KKW,1.0,915,91.16666666666667,3,0
120,10410,M6K,190.0,PAW,3.0,847,79.16666666666667,1,0
120,10946,L3L,197.0,VSI,2.0,763,76.33333333333333,4,0
120,10636,M5F,178.0,KBO,1.0,937,90.66666666666667,5,0
120,10464,N2F,181.0,YIA,4.0,820,81.66666666666667,2,0
120,10997,M5M,196.0,SIA,1.0,900,87.16666666666667,1,1
119,10786,M6S,196.0,SBP,1.0,985,95.0,7,1
120,10403,L3M,199.0,AIY,5.0,828,81.5,3,0
120,10978,N3N,196.0,SIA,6.0,867,86.66666666666667,6,1
120,11009,N3O,,,,863,86.33333333333333,1,0
120,10935,N4D,178.0,KA,1.0,815,81.5,3,0
120,10731,M0H,196.0,SQP,2.0,852,83.0,4,1
119,11189,L0B,191.0,ZI,1.0,902,89.83333333333333,3,0
120,10323,,196.0,SI,1.0,862,86.16666666666667,1,1
120,10272,M5X,181.0,YII,3.0,742,74.16666666666667,4,0
120,10550,M5B,196.0,SIA,2.0,883,88.16666666666667,2,1
120,10478,M3T,196.0,SIA,1.0,840,84.0,1,1
120,10781,M7N,196.0,SI,8.0,800,80.0,8,1
120,11023,O2H,197.0,VNE,2.0,868,86.33333333333333,3,0
120,10314,N7Q,196.0,SIA,1.0,883,88.33333333333333,1,1
120,10235,M3B,178.0,KA,2.0,928,92.5,3,0
119,10733,M7S,178.0,KKC,1.0,933,92.66666666666667,4,0
120,10341,M6N,196.0,SIA,3.0,840,83.5,3,1
120,10567,M4S,194.0,OI,2.0,858,85.83333333333333,3,0
120,10816,M6O,190.0,PIC,1.0,795,78.33333333333333,3,0
120,10978,N3I,178.0,KKW,1.0,852,85.16666666666667,4,0
119,10733,M7Z,194.0,OIR,7.0,967,96.33333333333333,9,0
120,10361,M2U,181.0,YIB,1.0,933,92.0,2,0
120,10557,M7M,191.0,ZI,1.0,938,90.5,3,0
119,10436,M1S,178.0,KBO,1.0,952,94.33333333333333,6,0
120,10550,M5B,178.0,KBO,1.0,870,87.0,2,0
120,10314,N7Q,193.0,RCI,3.0,855,85.5,2,0
120,10889,N2W,178.0,KSO,2.0,912,91.16666666666667,4,0
120,10434,M5A,196.0,SIA,1.0,843,84.33333333333333,1,1
120,10639,M6N,196.0,STP,1.0,902,89.0,8,1
120,10844,M4Q,196.0,SNO,10.0,755,75.5,10,1
120,10515,M8T,,,,907,89.66666666666667,1,0
119,10239,M5D,191.0,ZI,1.0,898,89.16666666666667,3,0
120,10495,M0C,196.0,SI,1.0,862,83.0,1,1
120,10926,M6M,196.0,SIA,1.0,870,87.0,1,1
120,10392,M2S,181.0,YIS,2.0,783,78.33333333333333,6,0
120,11180,M8B,193.0,RUI,3.0,768,73.5,4,0
120,11216,M2X,196.0,SIA,3.0,862,85.16666666666667,3,1
119,10868,M5C,194.0,OIR,4.0,840,84.0,3,0
120,10738,M7I,196.0,SI,3.0,822,82.16666666666667,3,1
120,10549,M6W,190.0,PAI,2.0,818,81.16666666666667,1,0
120,10458,N4C,,,,932,91.33333333333333,2,0
120,10422,N2T,194.0,OS,1.0,887,87.5,2,0
120,10737,O2H,196.0,SI,1.0,825,82.5,1,1
120,10749,O1B,190.0,PHH,1.0,842,83.16666666666667,3,0
120,10619,O3U,196.0,SIA,3.0,850,81.0,3,1
119,10735,M2T,178.0,KBO,1.0,927,92.16666666666667,3,0
119,10673,O9Y,191.0,ZI,1.0,847,81.0,4,0
120,10268,O3U,178.0,KSO,1.0,878,86.66666666666667,4,0
120,10935,N3K,178.0,KY,1.0,873,82.16666666666667,4,0
120,10636,M5F,181.0,YIA,6.0,0,54.833333333333336,5,0
120,10270,N2C,178.0,KY,2.0,942,94.16666666666667,3,0
120,10316,M5A,178.0,KA,1.0,865,86.16666666666667,4,0
120,10598,M0C,196.0,STP,1.0,938,92.66666666666667,4,1
120,10270,N2C,190.0,PIM,7.0,755,75.5,3,0
120,10770,O3B,197.0,VSI,4.0,800,80.0,2,0
119,10793,L8N,191.0,ZI,1.0,867,86.66666666666667,4,0
119,10668,N2D,194.0,OI,1.0,913,90.33333333333333,4,0
120,10458,N3M,178.0,KIS,2.0,818,78.16666666666667,4,0
120,10299,O2F,193.0,RUI,3.0,827,81.5,2,0
119,10504,O3M,194.0,OIR,1.0,910,86.0,5,0
119,10517,M7W,178.0,KKU,1.0,912,89.33333333333333,4,0
120,10698,N5I,196.0,SI,3.0,843,82.83333333333333,3,1
120,10647,M5T,191.0,ZI,2.0,902,87.33333333333333,4,0
120,10666,M8N,196.0,SI,6.0,920,91.5,6,1
120,10859,O6Z,,,,823,81.83333333333333,3,0
120,10889,N2U,178.0,KKW,1.0,865,84.5,3,0
120,11034,M1Q,178.0,KVS,6.0,793,77.5,4,0
119,10489,M5U,178.0,KKU,1.0,870,87.0,3,0
120,10578,M7D,196.0,SIA,8.0,875,84.16666666666667,8,1
120,10654,M2W,181.0,YIA,2.0,732,71.5,5,0
120,10564,N2S,,,,0,47.5,8,0
119,10359,N2K,194.0,OIR,2.0,945,94.16666666666667,3,0
120,10639,M6N,196.0,SIA,1.0,850,85.0,1,1
119,11197,L2H,,,,0,63.0,1,0
120,10490,N0N,175.0,GPV,5.0,818,80.83333333333333,2,0
120,10598,M0D,,,,690,69.0,1,0
120,11142,N2U,194.0,OV,1.0,897,89.66666666666667,4,0
119,10323,,194.0,OD,1.0,955,95.5,2,0
120,11026,N7O,178.0,KKU,1.0,928,92.16666666666667,2,0
120,10282,M7Z,190.0,PIC,1.0,753,72.0,3,0
120,10611,M3T,198.0,NES,5.0,827,82.16666666666667,2,0
120,10244,M5K,175.0,GPN,8.0,820,80.83333333333333,10,0
120,10323,,199.0,AIY,1.0,872,87.16666666666667,2,0
120,10543,M6O,190.0,PIC,5.0,787,73.83333333333333,4,0
120,10727,O2U,191.0,ZI,3.0,853,84.0,2,0
120,10530,O3N,,,,797,79.66666666666667,8,0
119,10783,L2C,,,,863,83.66666666666667,2,0
120,10816,M6O,178.0,KKC,1.0,813,81.33333333333333,3,0
120,10458,N4C,,,,0,38.333333333333336,2,0
120,10213,M0I,194.0,OIR,5.0,848,84.5,2,0
120,11059,M4N,181.0,YIK,3.0,772,74.66666666666667,5,0
120,10471,O1H,179.0,II,1.0,862,82.16666666666667,3,0
120,10719,N5T,194.0,OE,1.0,810,81.0,3,0
120,10532,N7Q,194.0,OTV,1.0,857,85.66666666666667,4,0
120,10709,M9F,178.0,KBO,1.0,962,94.83333333333333,2,0
120,10316,M6S,,,,0,68.16666666666667,6,0
120,10375,O2Q,196.0,SI,1.0,847,84.66666666666667,1,1
120,10647,M5T,190.0,PAV,1.0,820,79.83333333333333,3,0
120,10314,N7Q,193.0,RTH,3.0,868,86.83333333333333,2,0
120,10851,M6I,179.0,II,5.0,815,81.5,6,0
119,10879,N2W,196.0,SI,1.0,882,85.83333333333333,1,1
119,10532,N7Q,194.0,OTV,1.0,867,86.66666666666667,2,0
120,11225,M6N,,,,750,47.833333333333336,1,0
120,10607,L3T,193.0,RCI,1.0,752,75.16666666666667,4,0
120,10543,M6B,190.0,PIC,1.0,742,73.5,3,0
120,10279,L8O,193.0,RCI,1.0,780,15.666666666666666,3,0
120,10240,M1M,196.0,SIA,2.0,918,91.33333333333333,2,1
120,10853,M0U,178.0,KKU,1.0,868,86.83333333333333,3,0
120,10598,M0D,196.0,STP,5.0,887,86.33333333333333,4,1
119,10434,M5A,178.0,KKV,1.0,898,88.0,6,0
120,11204,O1K,197.0,VSI,4.0,800,78.0,5,0
120,10824,N0C,179.0,II,1.0,865,84.5,4,0
120,10776,M2O,196.0,SI,2.0,815,81.5,2,1
120,10314,N7Q,196.0,SIA,2.0,892,89.16666666666667,2,1
120,10851,M6M,196.0,STP,5.0,932,91.0,6,1
120,10253,O3W,193.0,RUI,4.0,795,79.5,1,0
119,10532,N7Q,194.0,OTV,1.0,922,92.16666666666667,4,0
120,10875,O9I,196.0,SI,1.0,868,83.83333333333333,1,1
120,10711,M0X,178.0,KVS,1.0,837,78.66666666666667,2,0
120,10540,M0Q,181.0,YIB,2.0,767,76.66666666666667,1,0
120,10660,M2K,196.0,SIA,2.0,908,90.33333333333333,2,1
120,10888,M5I,196.0,SI,1.0,862,78.66666666666667,1,1
120,10650,M6H,178.0,KBO,1.0,948,94.83333333333333,3,0
120,10360,M8N,178.0,KSO,1.0,895,88.66666666666667,2,0
119,10380,M6W,196.0,SIA,3.0,832,69.0,3,1
120,10908,M1S,196.0,SIA,1.0,817,80.16666666666667,1,1
120,11142,N2U,194.0,OPX,2.0,895,89.5,4,0
119,11049,M9F,191.0,ZI,2.0,888,87.33333333333333,3,0
120,10654,M2W,178.0,KSO,2.0,950,92.5,3,0
120,10432,M4T,178.0,KSW,2.0,922,91.0,5,0
120,10733,M7X,178.0,KSO,1.0,903,87.66666666666667,2,0
120,10434,M6B,190.0,PHH,5.0,810,78.66666666666667,1,0
120,10826,M0T,196.0,SIA,1.0,870,86.83333333333333,1,1
120,10244,N3S,178.0,KKU,1.0,868,86.33333333333333,3,0
120,10509,O1H,197.0,VSI,5.0,878,87.83333333333333,2,0
120,10727,O4D,178.0,KKU,1.0,913,89.0,2,0
120,11023,O2H,197.0,VNB,1.0,860,85.33333333333333,2,0
120,10991,M4T,196.0,SI,4.0,815,81.5,4,1
119,10786,M6N,178.0,KPH,3.0,958,79.16666666666667,12,0
120,10783,L2D,199.0,AIC,2.0,770,75.66666666666667,14,0
120,10698,N5I,190.0,PSK,3.0,863,86.33333333333333,4,0
120,10940,M2L,181.0,YIA,1.0,907,89.83333333333333,4,0
120,10476,M0D,196.0,SIA,1.0,818,80.16666666666667,1,1
120,10390,M4A,190.0,PSK,2.0,738,73.83333333333333,4,0
120,11021,M0U,178.0,KKW,4.0,852,85.16666666666667,6,0
120,10955,M8K,194.0,OIR,1.0,917,91.66666666666667,2,0
120,10508,N3L,194.0,OTV,1.0,917,90.66666666666667,3,0
119,10672,M5T,,,,870,84.33333333333333,1,0
120,10879,N3N,178.0,KKC,3.0,870,85.16666666666667,5,0
119,10316,M6W,178.0,KXH,1.0,943,87.33333333333333,7,0
120,10486,O5L,196.0,SEP,1.0,963,95.83333333333333,3,1
120,10476,M9T,196.0,SIA,2.0,917,91.0,2,1
120,10792,O2U,,,,833,83.33333333333333,2,0
120,10524,N2I,178.0,KA,1.0,917,91.66666666666667,2,0
120,10235,M5K,194.0,OIR,3.0,872,86.66666666666667,6,0
120,10490,N4O,,,,695,69.5,3,0
120,10323,,194.0,OL,1.0,882,88.16666666666667,2,0
119,10639,M6N,190.0,PNE,5.0,822,77.66666666666667,1,0
119,10572,N9A,196.0,SIA,3.0,815,79.0,3,1
120,10246,N6B,,,,845,84.5,2,0
120,10627,M1M,193.0,RII,3.0,788,76.33333333333333,1,0
120,10314,N7Q,193.0,ROA,3.0,898,89.83333333333333,1,0
120,10323,,194.0,OV,1.0,882,88.16666666666667,3,0
120,10360,M8Q,190.0,PIM,5.0,780,78.0,1,0
120,10314,N7Q,191.0,ZY,3.0,808,80.83333333333333,1,0
120,10314,N7Q,178.0,KS,3.0,892,89.16666666666667,4,0
120,10525,M5A,190.0,PHH,2.0,813,81.33333333333333,3,0
120,10948,M1T,179.0,II,1.0,895,84.33333333333333,2,0
120,10786,M5Y,194.0,OI,1.0,907,89.16666666666667,5,0
120,10868,M5C,190.0,PHH,6.0,738,60.333333333333336,3,0
119,11238,M9O,199.0,AIC,2.0,823,82.33333333333333,1,0
120,10911,M1M,181.0,YIH,1.0,910,85.0,3,0
120,10657,L0K,178.0,KA,3.0,903,88.66666666666667,1,0
119,10314,N7Q,196.0,SIA,3.0,880,88.0,3,1
120,10239,M5D,178.0,KQ,1.0,840,80.5,3,0
119,10565,O0F,178.0,KIS,1.0,890,86.5,4,0
120,10314,N7Q,176.0,MY,3.0,845,84.5,2,0
120,10341,M6N,190.0,PHH,1.0,823,80.5,2,0
120,10593,M1S,196.0,SIA,1.0,898,89.83333333333333,1,1
120,10314,N7Q,196.0,SN,2.0,873,87.33333333333333,3,1
120,11225,M6O,191.0,ZI,1.0,888,85.66666666666667,3,0
120,10537,M4W,178.0,KI,1.0,862,86.16666666666667,2,0
120,10618,O9I,194.0,OOS,1.0,818,81.83333333333333,5,0
119,10434,M6C,178.0,KY,1.0,857,85.0,3,0
120,10926,M6L,178.0,KKU,1.0,897,89.16666666666667,5,0
120,10314,N7Q,193.0,RWA,4.0,793,79.33333333333333,1,0
120,10738,M7I,199.0,AO,1.0,745,74.5,9,0
120,10314,N7Q,193.0,REI,3.0,883,88.33333333333333,1,0
119,10765,O2I,196.0,SIA,2.0,853,85.33333333333333,2,1
119,10678,N5L,194.0,OHU,3.0,853,82.33333333333333,4,0
120,10808,O3O,178.0,KY,1.0,852,85.16666666666667,2,0
120,11131,N4D,190.0,PIC,2.0,787,78.66666666666667,6,0
120,10738,M7I,179.0,II,1.0,940,92.0,2,0
119,10314,N7Q,196.0,SIA,2.0,898,89.83333333333333,2,1
120,10724,O4S,196.0,SI,1.0,815,81.5,1,1
120,10725,M6N,196.0,SIA,1.0,838,81.33333333333333,1,1
120,10947,N2D,178.0,KPR,2.0,883,88.33333333333333,4,0
120,10441,N7O,190.0,PSK,3.0,867,84.83333333333333,2,0
120,10753,O3Q,179.0,II,1.0,813,79.33333333333333,2,0
120,10355,M3F,197.0,VNE,1.0,848,81.0,2,0
120,10543,M6C,178.0,KY,1.0,805,80.5,3,0
120,10672,M5T,190.0,PHH,3.0,807,80.66666666666667,1,0
120,10434,M6W,,,,835,82.0,2,0
120,10448,L9W,181.0,YIA,1.0,827,82.66666666666667,3,0
120,10706,N0X,196.0,SIA,3.0,865,85.5,3,1
120,11225,M5Z,196.0,SIA,4.0,852,85.16666666666667,4,1
120,10810,M8B,196.0,SIA,2.0,825,82.5,2,1
120,10601,M5X,,,,732,59.5,3,0
120,10680,M9X,,,,743,74.33333333333333,1,0
120,10489,M5U,194.0,OPA,3.0,815,81.0,5,0
120,10462,M6W,178.0,KKC,1.0,823,82.33333333333333,3,0
120,10837,N0W,190.0,PIC,5.0,780,75.5,2,0
120,10877,M6S,178.0,KKU,1.0,898,89.16666666666667,3,0
120,10718,N3K,194.0,OD,1.0,913,90.66666666666667,2,0
119,10889,M7I,196.0,SIA,2.0,815,81.5,2,1
120,10698,N5I,,,,623,62.333333333333336,3,0
120,10668,N2L,178.0,KY,1.0,832,80.33333333333333,3,0
120,10552,N2W,190.0,PIC,6.0,767,76.33333333333333,2,0
120,10964,M6M,178.0,KIS,1.0,792,79.16666666666667,5,0
120,11021,M0U,,,,760,67.83333333333333,2,0
120,11238,M9T,178.0,KPR,1.0,927,89.33333333333333,6,0
120,10323,,199.0,AIW,1.0,833,83.33333333333333,2,0
120,10788,M9F,196.0,SIA,4.0,873,87.33333333333333,4,1
120,10386,N3N,194.0,OS,1.0,882,86.83333333333333,4,0
119,10927,M2I,197.0,VF,2.0,765,76.5,3,0
120,10759,O3A,197.0,VSI,1.0,837,82.33333333333333,4,0
120,11040,N0S,194.0,OL,1.0,812,81.16666666666667,2,0
120,11041,M0I,196.0,SIA,2.0,823,81.33333333333333,2,1
120,10383,L8Q,191.0,ZI,1.0,913,90.33333333333333,2,0
120,10465,M6O,,,,758,75.83333333333333,3,0
120,10269,O4M,178.0,KBO,1.0,978,96.83333333333333,2,0
120,11021,M0U,196.0,SIA,1.0,818,81.33333333333333,1,1
120,11059,M4N,196.0,SNO,2.0,900,90.0,1,1
120,11049,M9F,196.0,SI,4.0,857,85.0,4,1
120,10610,M9I,196.0,ST,3.0,813,74.16666666666667,2,1
120,10462,M6M,178.0,KII,1.0,872,86.66666666666667,3,0
120,10602,M2Q,197.0,VID,7.0,777,76.16666666666667,6,0
120,10386,N4B,191.0,ZI,1.0,865,85.16666666666667,2,0
120,10650,M6C,178.0,KIS,2.0,847,82.83333333333333,1,0
119,10882,O3M,178.0,KA,1.0,877,86.66666666666667,3,0
120,10781,M7N,,,,0,67.83333333333333,1,0
120,10793,L8N,196.0,SI,1.0,865,86.5,1,1
120,11023,O2H,178.0,KII,1.0,880,88.0,3,0
120,10401,O6W,179.0,II,1.0,845,83.33333333333333,2,0
120,10720,M0S,178.0,KPL,1.0,800,77.66666666666667,2,0
120,10529,L9O,196.0,SIA,3.0,833,83.33333333333333,3,1
120,10938,N0B,190.0,PEZ,2.0,778,77.0,9,0
120,10810,M8B,175.0,GPA,2.0,800,80.0,4,0
120,10599,N2F,194.0,OAP,1.0,860,85.16666666666667,5,0
120,10386,M5D,194.0,OS,2.0,827,82.66666666666667,4,0
120,11034,M4A,181.0,YIA,2.0,727,70.66666666666667,4,0
120,10555,M4U,178.0,KKC,1.0,872,85.83333333333333,3,0
120,10733,M7Q,178.0,KSO,1.0,923,92.33333333333333,3,0
120,10935,N4B,197.0,VNR,3.0,810,78.16666666666667,4,0
120,11142,N3O,,,,900,90.0,2,0
119,11238,,194.0,OE,1.0,822,82.16666666666667,3,0
120,10457,M7U,,,,645,64.5,2,0
120,10953,N5D,194.0,OPT,3.0,762,70.5,6,0
120,10528,O1C,196.0,SIA,1.0,835,81.83333333333333,1,1
120,10655,M2W,179.0,II,2.0,832,82.0,3,0
120,10434,M6C,196.0,SIA,2.0,822,79.83333333333333,2,1
120,10649,M6N,190.0,PAV,4.0,862,84.33333333333333,2,0
120,10649,M6W,196.0,SNO,2.0,793,76.33333333333333,1,1
119,10698,N5I,194.0,OE,1.0,812,81.16666666666667,3,0
120,10832,L1H,191.0,ZI,2.0,880,88.0,1,0
120,10639,M6N,196.0,SN,1.0,830,76.33333333333333,6,1
120,10267,M8F,196.0,SI,4.0,855,83.0,4,1
120,10844,M4S,178.0,KKW,2.0,793,79.16666666666667,5,0
120,10480,M5L,196.0,SIA,3.0,840,84.0,3,1
120,11236,M6N,178.0,KKU,1.0,883,88.33333333333333,2,0
119,10472,Q2D,194.0,OE,1.0,905,87.16666666666667,3,0
119,10812,M4Y,196.0,SIA,4.0,857,81.16666666666667,4,1
120,10273,M6C,196.0,SNO,5.0,863,84.0,3,1
120,10356,M8M,196.0,SIA,3.0,828,82.0,3,1
120,10328,O2I,196.0,SIA,2.0,867,83.66666666666667,2,1
120,10832,L1H,191.0,ZI,1.0,832,82.0,2,0
120,11189,L0B,,,,830,83.0,2,0
120,10780,M5A,,,,680,66.0,3,0
120,10301,M6M,,,,712,67.83333333333333,3,0
120,10871,M8N,196.0,STP,1.0,900,89.0,5,1
120,10762,M1F,196.0,SI,1.0,833,80.83333333333333,1,1
120,11240,M7B,,,,643,64.33333333333333,1,0
120,10636,M5T,194.0,OHA,1.0,917,87.66666666666667,4,0
120,11142,N2U,,,,830,55.166666666666664,3,0
120,10464,N2O,179.0,II,5.0,890,88.83333333333333,6,0
120,10952,O1F,,,,818,67.16666666666667,2,0
