GEND,SCHOOL,ZIP3,CONFUNI,CONFPR,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
119,10549,M6N,198.0,NPD,1.0,937,92.5,10,0
120,10698,N4D,194.0,OAP,1.0,958,95.66666666666667,3,0
120,10955,M8K,191.0,ZH,2.0,832,82.0,1,0
120,10926,M6L,177.0,BIB,5.0,737,73.66666666666667,1,0
120,10555,M5F,178.0,KI,2.0,897,89.66666666666667,4,0
120,10588,M7S,196.0,SIA,3.0,868,86.83333333333333,3,1
120,10988,N7H,199.0,AIA,5.0,770,76.0,2,0
120,10599,N2D,190.0,PNE,9.0,818,81.83333333333333,1,0
120,11101,O7F,199.0,AIN,2.0,845,84.5,4,0
120,10672,M5C,178.0,KKC,1.0,928,91.0,4,0
119,10647,M5T,196.0,SF,4.0,837,69.33333333333333,2,0
120,10217,N0O,178.0,KSI,4.0,927,92.0,6,0
120,11238,M9O,178.0,KAP,2.0,978,97.33333333333333,5,0
120,10672,M5C,178.0,KKW,2.0,908,89.66666666666667,3,0
120,11238,M7N,193.0,RQI,2.0,730,73.0,3,0
120,10947,N3K,193.0,RCI,6.0,830,78.66666666666667,2,0
120,10877,M6B,196.0,SI,5.0,887,88.16666666666667,5,1
120,10434,M6C,191.0,ZI,3.0,840,84.0,2,0
119,11209,M9T,196.0,SIA,2.0,903,90.33333333333333,2,1
120,10693,N7L,190.0,PIC,3.0,857,83.83333333333333,2,0
120,10480,M7B,,,,732,73.16666666666667,2,0
120,11240,M7B,,,,0,41.0,3,0
120,11055,N7Q,199.0,AIW,6.0,727,71.66666666666667,4,0
120,10474,M7N,193.0,RNA,4.0,845,77.0,1,0
120,10239,M5D,191.0,ZI,1.0,887,85.83333333333333,3,0
120,10242,M7X,199.0,AIN,1.0,830,82.66666666666667,2,0
120,10982,M3H,196.0,SI,1.0,900,90.0,1,1
120,11142,M7F,196.0,SI,6.0,867,85.83333333333333,6,1
120,11220,M6X,179.0,II,1.0,880,88.0,7,0
120,10719,N5T,191.0,ZI,1.0,888,88.83333333333333,4,0
120,10326,M5Q,197.0,VNB,4.0,848,83.0,3,0
119,10853,M0U,178.0,KIS,6.0,818,80.83333333333333,5,0
119,10832,L1H,191.0,ZI,1.0,882,72.83333333333333,2,0
120,10600,N2U,178.0,KKC,4.0,903,86.66666666666667,7,0
120,10481,N7O,199.0,AIU,6.0,765,76.5,2,0
120,10270,N2F,178.0,KD,2.0,857,85.66666666666667,6,0
120,10650,M6S,178.0,KWS,3.0,937,88.83333333333333,2,0
120,10655,M2W,,,,625,54.833333333333336,6,0
120,10853,M0U,193.0,REI,5.0,745,74.5,4,0
120,10330,M2H,196.0,SNO,1.0,787,63.666666666666664,1,0
120,10934,M2N,192.0,TII,6.0,807,78.0,1,0
120,11238,M9O,194.0,OOS,2.0,905,90.5,3,0
120,11021,M0U,,,,868,85.16666666666667,3,0
120,10328,O1C,197.0,VNR,2.0,823,82.33333333333333,1,0
120,10699,M5O,197.0,VF,3.0,835,81.83333333333333,2,0
119,10639,M6N,190.0,PAW,2.0,822,81.66666666666667,1,0
120,11000,M5C,194.0,OD,1.0,950,92.83333333333333,4,0
120,10898,M5H,191.0,ZY,1.0,812,80.83333333333333,4,0
120,10386,N3S,190.0,PIM,5.0,817,80.0,4,0
120,10474,M7N,175.0,GNE,1.0,918,91.83333333333333,7,0
120,10978,N3N,179.0,II,1.0,888,88.5,3,0
120,10717,M7K,190.0,PIM,4.0,858,82.83333333333333,3,0
120,10613,M4Z,175.0,GPV,4.0,803,79.66666666666667,3,0
120,11238,M9T,178.0,KKW,1.0,883,88.33333333333333,8,0
119,10293,M3I,197.0,VNS,3.0,868,85.66666666666667,4,0
120,10649,M6W,196.0,SIA,3.0,893,89.33333333333333,3,1
120,10760,O8M,178.0,KSO,1.0,937,77.66666666666667,3,0
119,10938,N5C,190.0,PNE,4.0,828,82.83333333333333,1,0
120,10316,M6S,194.0,OSK,2.0,837,83.33333333333333,8,0
120,10857,O7D,,,,802,80.16666666666667,3,0
120,10301,M6D,196.0,SNO,2.0,823,82.33333333333333,3,0
119,10725,M6N,194.0,OAP,1.0,930,90.16666666666667,2,0
120,10495,M9X,196.0,SIA,1.0,847,83.33333333333333,1,1
120,10240,M1M,196.0,SI,1.0,880,86.66666666666667,1,1
120,10948,M4D,178.0,KKU,1.0,975,93.33333333333333,3,0
119,10361,M2U,,,,795,59.666666666666664,5,0
120,10392,M2S,199.0,AIH,1.0,953,95.33333333333333,3,0
120,10725,M6N,176.0,MKK,4.0,915,89.0,5,0
120,10463,N7M,190.0,PAV,2.0,820,81.5,3,0
120,10855,M4T,196.0,SIA,4.0,840,84.0,4,1
120,10352,N2C,175.0,GO,9.0,773,77.33333333333333,3,0
120,10649,M6W,194.0,OTV,1.0,960,94.83333333333333,6,0
119,10670,M4Q,179.0,IP,3.0,857,83.83333333333333,4,0
120,10853,M0U,196.0,SNO,2.0,783,75.33333333333333,2,0
120,11068,O0I,177.0,BIB,1.0,760,62.333333333333336,2,0
120,10552,N2U,196.0,SIA,1.0,895,87.66666666666667,1,1
120,10564,N2M,178.0,KTP,3.0,813,80.16666666666667,11,0
120,10459,O3L,197.0,VSI,3.0,845,84.5,4,0
120,10824,N0B,197.0,VSI,5.0,837,83.66666666666667,3,0
119,10719,N5O,191.0,ZI,1.0,940,91.5,5,0
120,10600,N2U,178.0,KA,1.0,818,81.83333333333333,3,0
120,10692,M0I,196.0,SNO,1.0,828,77.33333333333333,3,0
120,10495,M9W,196.0,SIA,1.0,908,89.83333333333333,1,1
120,10855,M4T,194.0,ON,16.0,903,88.66666666666667,3,0
120,10555,M4S,196.0,SXP,6.0,840,82.16666666666667,2,0
120,10759,O1H,196.0,SIA,3.0,862,85.5,3,1
120,10299,O2F,191.0,ZI,3.0,875,87.0,5,0
120,10250,O8T,,,,698,69.83333333333333,3,0
120,10394,M5H,198.0,NPA,5.0,767,74.5,3,0
120,10695,M6D,196.0,SIA,1.0,905,90.5,1,1
119,10718,N5U,,,,808,73.66666666666667,5,0
120,11023,O2H,196.0,SIA,2.0,903,88.66666666666667,2,1
120,10565,O0F,177.0,BIH,5.0,815,79.5,1,0
120,11051,M6N,190.0,PAI,9.0,817,81.66666666666667,6,0
120,10917,O2N,197.0,VNR,2.0,795,79.5,3,0
120,10713,O2D,196.0,SF,2.0,858,84.5,1,0
120,10879,N2X,,,,0,51.333333333333336,3,0
120,10463,N4M,178.0,KKW,1.0,918,90.83333333333333,2,0
120,10215,M0C,196.0,SIA,1.0,892,89.16666666666667,1,1
120,10611,M3U,196.0,SIA,3.0,898,88.5,3,1
120,10559,N0X,190.0,PAI,5.0,823,82.33333333333333,2,0
120,10505,M1S,191.0,ZI,3.0,898,89.83333333333333,4,0
120,10866,M3N,198.0,NPU,2.0,962,95.0,6,0
120,10728,N6U,,,,565,47.5,3,0
120,10250,O1O,196.0,SIA,1.0,863,83.83333333333333,1,1
120,10818,M7Z,197.0,VID,7.0,845,84.5,2,0
120,10462,M6C,178.0,KAP,2.0,878,85.16666666666667,3,0
119,10536,M6B,191.0,ZP,6.0,933,92.5,3,0
120,11023,O2H,197.0,VSI,4.0,867,83.0,3,0
120,10459,O3L,197.0,VNS,4.0,838,81.0,3,0
120,10908,M1S,198.0,NJ,2.0,810,78.83333333333333,1,0
120,11051,M6O,,,,805,77.66666666666667,3,0
120,10547,M7B,178.0,KSO,1.0,930,90.5,2,0
120,10442,N9Z,196.0,SIA,1.0,850,85.0,1,1
120,11238,,195.0,HJ,1.0,750,75.0,4,0
120,11021,M0U,178.0,KKC,1.0,918,90.16666666666667,2,0
120,11094,M7N,196.0,SI,2.0,910,91.0,2,1
120,10386,N9Y,191.0,ZI,2.0,913,91.33333333333333,3,0
120,10855,M4T,196.0,SIA,3.0,870,87.0,3,1
120,10659,N2W,191.0,ZY,4.0,803,72.16666666666667,5,0
120,10672,M5T,,,,673,67.16666666666667,1,0
120,10639,M6N,190.0,PSK,1.0,830,82.5,3,0
119,10837,N0W,178.0,KPN,1.0,905,85.33333333333333,2,0
120,10496,N0X,194.0,ON,2.0,962,96.16666666666667,4,0
120,10853,M0U,178.0,KKW,2.0,960,95.66666666666667,4,0
120,10697,M7F,194.0,OPA,8.0,833,80.0,1,0
120,10462,M6W,196.0,SI,1.0,878,85.5,1,1
120,10543,M6B,,,,865,86.5,2,0
120,10564,N2L,196.0,SIA,1.0,882,86.83333333333333,1,1
119,10599,N2D,196.0,SIA,2.0,850,83.0,2,1
120,10549,M6O,191.0,ZY,5.0,862,83.66666666666667,3,0
120,10464,N2H,196.0,SIA,4.0,868,86.83333333333333,4,1
120,10855,M4T,175.0,GPC,5.0,793,77.66666666666667,3,0
120,10230,O3B,,,,848,84.83333333333333,1,0
120,10819,O5M,,,,725,72.5,1,0
120,10739,O6D,,,,738,69.0,2,0
120,10655,M2U,179.0,II,1.0,818,81.83333333333333,3,0
120,10215,M0D,178.0,KKC,1.0,917,91.66666666666667,3,0
120,10916,M8Q,193.0,RPG,5.0,910,89.33333333333333,2,0
120,10759,O3A,179.0,II,1.0,877,87.66666666666667,3,0
120,10370,O7H,,,,805,80.5,1,0
120,10294,M1N,,,,782,75.33333333333333,3,0
120,10889,N2W,,,,808,79.33333333333333,4,0
120,10868,M5D,190.0,PIM,3.0,800,80.0,1,0
120,11217,M6C,196.0,SNO,3.0,785,78.5,3,0
120,10555,M5C,178.0,KPR,1.0,897,88.83333333333333,5,0
120,10270,N2Y,190.0,PAV,1.0,827,82.16666666666667,3,0
119,10558,M4U,196.0,SIA,2.0,918,91.83333333333333,2,1
120,10603,M9X,,,,877,80.83333333333333,1,0
119,10515,M8T,194.0,OTV,3.0,918,89.5,2,0
120,10839,M4Q,,,,740,75.66666666666667,4,0
120,10517,M7Z,181.0,YIA,3.0,837,81.0,1,0
120,10227,O7I,177.0,BI,5.0,852,83.16666666666667,4,0
120,10870,L1N,196.0,SIA,4.0,958,95.83333333333333,4,1
120,10935,N3O,194.0,OHY,4.0,882,85.5,5,0
120,10869,N9W,190.0,PAV,2.0,803,80.33333333333333,3,0
120,10291,N0M,190.0,PEZ,1.0,800,80.0,2,0
120,10341,M6N,190.0,PSK,7.0,800,78.66666666666667,3,0
120,10760,O8M,,,,877,87.66666666666667,2,0
120,10564,N2M,193.0,RCI,4.0,788,76.33333333333333,1,0
120,10788,M9I,178.0,KXP,1.0,897,89.66666666666667,3,0
120,10953,N6B,190.0,PAW,3.0,837,69.16666666666667,5,0
120,10268,O3W,199.0,AIW,5.0,795,79.5,4,0
120,10649,M6W,178.0,KKC,1.0,922,90.5,3,0
120,10740,M1C,,,,657,65.66666666666667,2,0
120,10972,M0Z,196.0,SIA,2.0,835,83.5,2,1
120,10939,O6I,179.0,II,2.0,858,85.83333333333333,3,0
120,10457,M7U,,,,0,57.833333333333336,2,0
120,10654,M2Y,181.0,YIA,5.0,742,73.66666666666667,3,0
120,10819,O1I,196.0,SIA,3.0,865,86.5,3,1
120,10706,N0N,196.0,SIA,3.0,887,83.16666666666667,3,1
120,10474,M7I,193.0,RNA,4.0,800,76.5,1,0
120,11150,M6N,194.0,OXV,2.0,863,86.33333333333333,3,0
120,10724,O4S,196.0,SI,3.0,942,92.33333333333333,3,1
120,10361,M2Y,175.0,GPB,1.0,865,82.66666666666667,4,0
120,10290,O2U,196.0,SNO,2.0,777,77.66666666666667,2,0
120,10844,M4Q,196.0,SIA,2.0,882,84.5,2,1
120,10996,N9A,,,,0,71.16666666666667,3,0
120,10840,N2Y,175.0,GNH,2.0,902,90.16666666666667,9,0
120,10492,M5K,194.0,OIR,1.0,918,91.83333333333333,4,0
119,10811,M6W,178.0,KIS,2.0,847,84.66666666666667,3,0
120,10386,M5M,194.0,OS,1.0,875,87.5,3,0
120,10713,O1C,,,,920,92.0,1,0
120,10889,N2W,194.0,OD,1.0,952,90.5,6,0
120,11051,M6N,196.0,SIA,2.0,863,85.16666666666667,2,1
120,10362,M2I,197.0,VNR,3.0,842,82.5,2,0
120,10984,O7H,196.0,SIA,3.0,877,87.33333333333333,3,1
120,10727,O4D,178.0,KSO,1.0,902,90.16666666666667,3,0
120,10650,M6B,190.0,PHH,2.0,848,84.5,5,0
120,10346,O5Y,199.0,AIY,6.0,798,79.0,4,0
120,10936,M7S,,,,673,63.0,1,0
120,10666,M8M,199.0,AIY,6.0,785,78.5,5,0
120,10451,O3I,,,,700,57.833333333333336,2,0
120,10987,M1O,194.0,OJA,4.0,815,77.5,1,0
120,10966,M7Q,196.0,SI,3.0,907,86.66666666666667,3,1
120,10639,M6N,197.0,VNE,7.0,828,82.83333333333333,1,0
120,10545,O1M,199.0,AIN,3.0,863,84.66666666666667,1,0
120,10480,M7B,181.0,YIA,1.0,712,71.16666666666667,3,0
120,10646,N0B,197.0,VNR,6.0,828,82.16666666666667,2,0
120,10853,M0U,178.0,KKC,1.0,900,87.83333333333333,3,0
120,10829,N5D,178.0,KAP,1.0,843,83.5,7,0
120,10299,O2F,176.0,MI,1.0,802,75.0,3,0
120,10250,O1O,197.0,VF,1.0,827,80.0,3,0
120,10947,N3L,194.0,OHY,3.0,873,87.16666666666667,2,0
120,10646,N0Q,,,,773,77.33333333333333,3,0
120,10725,M6N,196.0,SNO,4.0,763,75.83333333333333,4,0
120,11059,M1S,196.0,SI,1.0,900,89.66666666666667,1,1
120,10374,N0X,,,,627,61.833333333333336,3,0
119,10372,N0D,194.0,OXV,2.0,978,97.16666666666667,6,0
120,10725,M6N,194.0,OST,1.0,868,84.33333333333333,8,0
120,10748,L1N,178.0,KSO,1.0,880,88.0,3,0
120,10386,N0B,194.0,OXV,6.0,808,80.83333333333333,4,0
119,10647,M5F,178.0,KI,3.0,907,90.66666666666667,5,0
120,10636,M5T,,,,670,64.66666666666667,5,0
120,10649,M6W,181.0,YIA,6.0,843,84.33333333333333,2,0
120,10946,L3L,196.0,SIA,1.0,872,83.33333333333333,1,1
119,10738,M7I,191.0,ZI,1.0,858,84.5,3,0
120,10578,M7C,175.0,GNH,1.0,933,71.5,5,0
119,10935,N2Q,196.0,SIA,2.0,855,82.66666666666667,2,1
120,10839,M4Q,191.0,ZI,1.0,892,89.0,2,0
120,10492,M5K,194.0,OIR,1.0,922,92.16666666666667,3,0
120,10947,N3K,178.0,KKW,1.0,883,88.33333333333333,3,0
120,10844,M4T,178.0,KPN,4.0,832,82.0,6,0
120,10835,M5H,196.0,SIA,1.0,852,70.66666666666667,1,1
119,10786,M6B,196.0,SBP,1.0,993,98.33333333333333,4,0
120,10672,N4K,,,,878,85.0,1,0
120,10243,M8B,199.0,AIH,2.0,860,86.0,4,0
120,10619,O3W,178.0,KWS,2.0,840,80.16666666666667,9,0
119,10380,M6B,194.0,OSK,5.0,882,79.5,2,0
120,10672,M5D,,,,572,48.333333333333336,2,0
120,11200,M5N,197.0,VSI,3.0,845,82.33333333333333,2,0
120,10567,M4S,178.0,KS,1.0,827,69.16666666666667,4,0
120,10855,M4T,190.0,PAV,3.0,835,83.5,2,0
120,10594,M9M,178.0,KIS,1.0,940,81.16666666666667,3,0
120,10785,O2S,197.0,VNT,4.0,802,80.16666666666667,2,0
120,10462,M6C,177.0,BIB,13.0,815,81.5,11,0
120,10485,O1M,178.0,KI,1.0,933,91.5,3,0
120,10937,N5X,,,,0,8.333333333333334,3,0
120,10567,M4T,,,,813,80.0,2,0
120,10692,M0I,196.0,SXP,3.0,850,84.5,1,0
120,11144,N3N,190.0,PAW,3.0,897,89.66666666666667,5,0
120,10698,N4D,190.0,PSK,3.0,810,77.33333333333333,2,0
120,10456,M4A,194.0,OPS,1.0,827,82.66666666666667,2,0
120,10588,M7A,,,,660,62.666666666666664,4,0
120,10578,M7D,196.0,SIA,2.0,873,87.33333333333333,2,1
119,10578,M7D,196.0,SIA,2.0,905,88.5,2,1
120,10273,,199.0,ASN,5.0,712,71.16666666666667,2,0
120,10708,M4W,196.0,SI,1.0,905,90.5,1,1
119,10709,M9F,190.0,PIM,2.0,870,84.83333333333333,3,0
119,10495,M0D,197.0,VNB,2.0,868,83.0,4,0
120,10908,M4N,,,,863,85.83333333333333,3,0
120,10640,M8B,181.0,YII,4.0,782,76.83333333333333,3,0
119,10376,N2D,178.0,KKU,1.0,915,89.66666666666667,2,0
120,10509,O1H,197.0,VSI,1.0,835,82.33333333333333,2,0
120,10225,M7U,,,,768,66.83333333333333,3,0
120,10564,N7C,190.0,PAI,2.0,855,85.83333333333333,5,0
120,10953,N6B,194.0,OTV,3.0,905,87.0,5,0
120,10647,M5D,,,,735,73.5,1,0
120,10780,M6B,178.0,KXH,1.0,927,90.16666666666667,8,0
120,10266,M4Z,192.0,TII,6.0,815,80.5,1,0
120,11110,N2W,,,,0,-1.0,5,0
120,10598,M0D,,,,0,53.666666666666664,1,0
120,10868,M5C,199.0,AIW,4.0,835,83.5,3,0
120,10964,M6M,196.0,SIA,2.0,872,85.16666666666667,2,1
120,10841,N5F,196.0,SNO,1.0,808,78.5,1,0
120,10953,N2L,194.0,OPT,2.0,740,73.16666666666667,5,0
120,10918,N0B,190.0,PAV,3.0,838,82.16666666666667,1,0
120,10459,O3L,,,,787,78.33333333333333,3,0
120,10955,M1Q,197.0,VNE,2.0,840,81.83333333333333,1,0
120,10603,M9U,,,,737,73.66666666666667,2,0
119,10748,L1N,190.0,PIM,1.0,928,92.83333333333333,3,0
120,10751,M7Q,178.0,KIS,1.0,833,83.33333333333333,3,0
120,10698,N4D,,,,750,69.5,1,0
120,11021,M0U,196.0,SNO,2.0,802,79.33333333333333,2,0
120,11238,,,,,852,85.16666666666667,1,0
120,11002,M5O,193.0,RNI,3.0,708,70.83333333333333,1,0
120,11094,M1S,196.0,SIA,1.0,867,85.16666666666667,1,1
120,11236,M6W,196.0,SIA,1.0,937,91.83333333333333,1,1
120,11011,M8O,199.0,AIA,3.0,797,76.16666666666667,2,0
120,10543,M6C,178.0,KIS,1.0,867,86.66666666666667,3,0
120,10567,M4S,,,,678,67.83333333333333,1,0
120,10564,N2K,190.0,PSK,3.0,827,82.66666666666667,7,0
120,10625,O7L,197.0,VSI,2.0,827,82.66666666666667,1,0
120,10239,M5F,176.0,MJH,5.0,855,83.16666666666667,3,0
120,10302,M7N,196.0,SNO,3.0,805,79.16666666666667,3,0
120,10928,O1M,,,,812,81.16666666666667,2,0
120,10706,N3S,,,,808,80.83333333333333,3,0
120,10437,M2T,181.0,YIH,5.0,783,77.5,2,0
120,10273,M6M,196.0,SIA,3.0,893,88.66666666666667,3,1
120,10504,O3M,178.0,KSO,1.0,955,95.5,3,0
119,10244,M7B,194.0,OXV,1.0,892,87.83333333333333,7,0
120,10835,M5H,194.0,OIR,1.0,922,91.66666666666667,4,0
119,11110,N2W,196.0,SF,3.0,917,74.83333333333333,1,0
120,10837,N0W,181.0,YIA,1.0,858,84.16666666666667,3,0
119,10669,O1O,,,,655,65.5,5,0
119,10936,M7S,178.0,KTP,2.0,908,89.33333333333333,4,0
120,10926,M6C,,,,0,53.5,4,0
119,10555,M4U,190.0,PAV,2.0,837,83.66666666666667,7,0
120,10338,N6N,179.0,IPS,5.0,878,86.16666666666667,6,0
120,10663,L8W,196.0,SNO,3.0,772,75.5,3,0
120,10650,M6C,191.0,ZI,1.0,888,88.83333333333333,4,0
120,10268,O3O,196.0,SNO,4.0,863,80.33333333333333,4,0
120,10574,O6Q,178.0,KPR,1.0,957,94.33333333333333,5,0
120,10599,N2D,190.0,PSK,2.0,828,82.83333333333333,4,0
120,10719,N3Q,178.0,KKC,1.0,887,84.5,4,0
120,10543,M6B,196.0,SIA,4.0,870,87.0,4,1
120,11201,M5B,181.0,YIH,1.0,857,81.16666666666667,2,0
120,10602,M2Q,193.0,RCW,2.0,865,82.66666666666667,4,0
120,10219,O1M,196.0,SIA,1.0,905,73.5,1,1
120,10480,M7B,196.0,SI,2.0,863,84.66666666666667,2,1
119,10273,,178.0,KKV,3.0,902,90.16666666666667,1,0
119,11238,,196.0,SIA,7.0,915,84.16666666666667,7,1
119,10687,O2T,196.0,SIA,1.0,855,85.33333333333333,1,1
120,10495,M9K,178.0,KIS,2.0,790,79.0,1,0
120,10639,M6N,,,,0,62.0,1,0
119,11226,M7S,196.0,SIA,2.0,933,90.5,2,1
119,10555,M5C,194.0,OD,1.0,917,91.66666666666667,4,0
120,10434,M6B,196.0,SI,1.0,865,71.5,1,1
120,10588,M7S,,,,647,48.0,4,0
120,10268,O3M,,,,797,67.0,5,0
120,10636,M5F,181.0,YIK,12.0,792,71.0,6,0
120,11200,M5N,199.0,AIN,2.0,862,85.0,1,0
120,10668,N2H,196.0,SIA,5.0,920,92.0,5,1
120,10479,N0X,,,,688,66.83333333333333,3,0
120,10647,M5T,196.0,SIA,2.0,855,85.5,2,1
120,10639,M6N,196.0,SIA,3.0,858,85.83333333333333,3,1
120,10567,M4S,194.0,OTV,2.0,852,83.0,4,0
120,11225,M7Q,196.0,SIA,10.0,907,90.66666666666667,10,1
120,10217,N0O,175.0,GWY,2.0,748,64.66666666666667,1,0
119,10889,N2W,196.0,SIA,5.0,857,83.83333333333333,5,1
120,10268,O3O,178.0,KAP,3.0,912,90.83333333333333,4,0
120,10598,M0L,196.0,SI,1.0,868,86.83333333333333,1,1
120,11238,M9O,196.0,SI,2.0,878,87.66666666666667,2,1
119,10787,L1C,191.0,ZI,1.0,902,88.83333333333333,3,0
120,11142,N2U,196.0,SI,4.0,872,87.16666666666667,4,1
120,10611,M3O,199.0,AIY,3.0,857,82.66666666666667,5,0
120,10273,M6C,196.0,SIA,4.0,902,90.16666666666667,4,1
120,11236,M6W,175.0,GO,3.0,787,78.66666666666667,4,0
120,10621,M7K,190.0,PIC,2.0,800,80.0,1,0
120,10641,M1T,179.0,II,1.0,965,95.5,3,0
120,11238,M0D,196.0,SIA,3.0,862,85.33333333333333,3,1
120,10649,M6W,,,,698,69.83333333333333,3,0
120,10731,M0L,197.0,VAO,8.0,780,73.83333333333333,2,0
120,10947,N3O,194.0,OSF,3.0,833,82.83333333333333,2,0
120,10717,M7K,181.0,YIA,4.0,818,81.83333333333333,1,0
120,10639,M6N,178.0,KSO,1.0,900,90.0,3,0
120,10215,M0D,,,,818,63.5,2,0
120,10852,M4S,,,,825,74.5,4,0
119,10273,M6C,194.0,OL,1.0,907,90.66666666666667,3,0
119,10727,O4D,178.0,KI,1.0,953,93.83333333333333,3,0
120,10725,M6N,,,,735,73.5,2,0
120,11142,N2U,,,,815,81.5,4,0
119,10733,M7Z,197.0,VNE,1.0,883,71.83333333333333,3,0
119,11238,,194.0,OSF,1.0,813,81.33333333333333,6,0
120,10550,M5B,196.0,SI,1.0,855,85.16666666666667,1,1
120,10292,Q7B,195.0,HJ,4.0,955,94.16666666666667,2,0
119,10467,N2L,178.0,KII,2.0,867,84.0,3,0
120,10569,N7D,199.0,AIW,8.0,793,75.83333333333333,7,0
120,10780,M6W,179.0,IP,6.0,868,81.33333333333333,12,0
120,10950,M9L,196.0,SIA,1.0,965,94.33333333333333,1,1
120,10228,M7M,199.0,AIJ,1.0,835,80.5,3,0
120,11026,N0S,178.0,KKW,1.0,997,99.33333333333333,3,0
120,10855,M4T,196.0,SIA,2.0,832,83.16666666666667,2,1
120,10386,M6N,177.0,BIH,1.0,840,83.16666666666667,2,0
120,10930,M0O,196.0,SNO,2.0,857,84.0,1,0
120,10935,N3K,,,,785,66.33333333333333,5,0
120,10480,M7B,194.0,OPA,3.0,882,82.83333333333333,5,0
120,11066,O8N,177.0,BIN,3.0,832,82.83333333333333,4,0
120,10225,M7T,197.0,VSI,3.0,805,80.5,1,0
120,10659,N2X,178.0,KI,1.0,863,86.33333333333333,3,0
119,11238,,178.0,KZI,1.0,880,88.0,3,0
119,11238,N3K,178.0,KS,3.0,930,89.16666666666667,7,0
120,10793,L8N,193.0,RUI,5.0,872,85.16666666666667,3,0
120,10476,M9T,196.0,SI,1.0,888,88.83333333333333,1,1
120,10599,N2D,,,,825,53.166666666666664,2,0
119,10801,N2X,194.0,OTV,5.0,942,88.83333333333333,7,0
120,10392,M2S,181.0,YIA,2.0,812,78.5,1,0
120,10274,M4W,,,,692,64.83333333333333,5,0
119,10655,M2U,194.0,ON,2.0,937,91.66666666666667,5,0
120,10603,M9K,,,,767,76.66666666666667,1,0
119,11238,,,,,935,93.5,3,0
120,10709,M9F,181.0,YII,4.0,718,71.83333333333333,1,0
120,10215,M0D,196.0,SIA,2.0,905,84.16666666666667,2,1
120,10754,N7Q,196.0,SN,9.0,850,85.0,4,0
120,10834,O9O,177.0,BID,1.0,790,79.0,3,0
120,11238,M9T,199.0,AII,6.0,827,82.66666666666667,9,0
120,11011,M8T,196.0,SNO,1.0,812,81.16666666666667,1,0
119,10837,N0W,190.0,PAI,6.0,853,83.5,2,0
119,10714,M2L,194.0,OI,1.0,897,87.33333333333333,2,0
119,10788,M9I,196.0,SIA,1.0,922,91.16666666666667,1,1
120,10568,M5K,194.0,OJA,1.0,818,76.0,3,0
120,10462,M6C,194.0,OSF,6.0,867,82.0,4,0
120,10526,N2W,196.0,SI,2.0,863,86.33333333333333,2,1
120,10855,M4T,190.0,PSK,6.0,830,82.83333333333333,1,0
120,10812,M4Y,,,,738,73.83333333333333,4,0
120,11000,M5K,194.0,OIR,1.0,907,89.66666666666667,4,0
120,11094,M7K,196.0,SI,2.0,862,86.16666666666667,2,1
120,11051,M6N,196.0,SNO,3.0,770,76.16666666666667,3,0
120,11180,N2S,199.0,AIN,4.0,832,83.16666666666667,1,0
120,10239,M5C,194.0,OIR,1.0,970,94.66666666666667,5,0
120,10890,M2A,190.0,PAW,3.0,920,90.33333333333333,2,0
120,10757,M8C,197.0,VNE,2.0,822,82.16666666666667,3,0
120,10947,N3L,196.0,SNO,1.0,772,77.16666666666667,1,0
120,11113,N2X,194.0,OPP,2.0,912,75.0,4,0
120,10671,M7Q,178.0,KTP,1.0,835,82.16666666666667,2,0
120,10235,M3B,194.0,OL,1.0,920,90.0,4,0
120,10543,M6B,196.0,SNO,1.0,753,75.0,2,0
120,10718,N7I,193.0,RUI,10.0,742,72.0,7,0
120,11199,M9S,196.0,SIA,1.0,900,90.0,1,1
120,10780,M6W,196.0,SIA,5.0,890,89.0,5,1
120,10649,M6S,190.0,PSK,7.0,828,82.83333333333333,4,0
120,10810,M8B,196.0,SNO,3.0,777,75.66666666666667,3,0
119,11166,M2T,,,,920,92.0,2,0
120,11199,M9S,193.0,RCI,4.0,872,87.16666666666667,3,0
120,10695,M6D,181.0,YIA,4.0,708,70.83333333333333,1,0
120,10532,N3N,181.0,YIA,5.0,942,94.16666666666667,4,0
120,10725,M6N,,,,690,63.666666666666664,4,0
120,11199,M9S,199.0,AIY,4.0,860,86.0,3,0
120,11201,M4Y,,,,0,38.333333333333336,3,0
120,11199,M9S,196.0,SIA,1.0,885,88.5,1,1
120,10946,L3U,178.0,KIS,1.0,810,81.0,5,0
120,11238,M9M,,,,817,81.66666666666667,3,0
119,11238,N2Q,178.0,KS,3.0,912,88.5,7,0
120,10852,M4S,,,,700,63.333333333333336,1,0
119,10943,N4N,177.0,BHU,4.0,790,70.5,3,0
120,10837,N0W,178.0,KKW,1.0,878,87.83333333333333,3,0
120,10888,M5I,190.0,PAV,2.0,900,90.0,4,0
120,10619,O3U,,,,658,65.83333333333333,2,0
120,10869,N9W,196.0,SIA,2.0,912,89.66666666666667,2,1
120,11220,M6W,178.0,KIS,1.0,828,81.83333333333333,3,0
120,11005,M6C,,,,713,71.33333333333333,3,0
120,11066,O8N,,,,838,81.33333333333333,2,0
120,10821,M8D,197.0,VNR,3.0,865,85.16666666666667,1,0
120,10599,N2D,,,,882,85.33333333333333,4,0
120,10244,M5K,190.0,PIC,4.0,818,79.0,3,0
120,10757,M1H,197.0,VNR,4.0,850,82.33333333333333,1,0
