GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,11238,196.0,1.0,828,82.83333333333333,1,1,5.496
120,10302,196.0,1.0,870,86.16666666666667,1,1,29.132
120,10213,196.0,1.0,912,86.16666666666667,3,0,4.295
120,10709,196.0,2.0,897,88.0,2,1,34.328
120,10733,196.0,3.0,908,90.0,3,1,70.8
120,10774,196.0,3.0,908,90.33333333333333,3,1,18.881
119,10977,196.0,1.0,903,90.33333333333333,1,1,186.245
120,10674,196.0,1.0,820,82.0,1,1,27.328
120,10793,196.0,5.0,858,82.66666666666667,5,1,317.318
119,10225,196.0,6.0,925,90.83333333333333,6,1,69.821
120,10885,196.0,2.0,893,81.33333333333333,2,1,293.687
119,10863,196.0,3.0,808,80.83333333333333,3,1,118.797
120,10871,196.0,1.0,897,87.5,1,1,21.165
119,10372,196.0,1.0,913,88.5,1,1,58.339
120,10543,196.0,2.0,915,86.83333333333333,2,1,49.237
120,10547,196.0,2.0,857,84.83333333333333,2,1,89.771
120,10698,196.0,3.0,832,83.16666666666667,3,1,79.466
120,10939,196.0,2.0,810,81.0,2,1,148.182
119,10892,196.0,2.0,850,85.0,2,1,70.655
120,11200,196.0,1.0,773,76.0,1,0,154.139
120,10566,196.0,3.0,850,83.5,3,1,105.996
120,10266,196.0,1.0,870,87.0,1,1,122.993
120,10410,196.0,3.0,903,88.5,3,1,41.652
119,10490,196.0,4.0,815,79.83333333333333,1,0,73.962
119,11011,196.0,1.0,887,83.33333333333333,1,1,21.165
120,11245,196.0,1.0,935,93.0,3,0,14.672
119,11024,196.0,1.0,817,80.0,1,1,9.638
120,10964,196.0,1.0,845,78.0,2,0,38.646
120,10674,196.0,1.0,853,85.33333333333333,1,1,30.775
120,10515,196.0,1.0,840,84.0,1,1,21.04
120,10984,196.0,4.0,872,85.5,4,1,132.204
120,10451,196.0,3.0,805,80.5,3,1,61.8
120,10463,196.0,2.0,755,75.5,2,0,71.603
120,10253,196.0,2.0,845,78.5,2,1,71.053
120,10879,196.0,2.0,827,80.33333333333333,2,1,90.18
120,10372,196.0,3.0,815,81.5,3,1,57.793
120,11229,196.0,3.0,882,85.66666666666667,3,1,82.229
120,10513,196.0,2.0,868,86.83333333333333,2,1,75.439
120,10316,196.0,3.0,887,86.66666666666667,3,1,50.891
120,11049,196.0,2.0,883,81.16666666666667,1,0,34.328
120,10939,196.0,2.0,843,82.83333333333333,2,1,125.982
120,10517,196.0,1.0,803,80.33333333333333,1,1,69.392
120,10356,196.0,3.0,865,83.5,3,1,19.322
119,11021,196.0,2.0,877,84.5,2,1,36.861
120,10462,196.0,1.0,862,84.16666666666667,1,1,49.547
120,10548,196.0,3.0,887,86.83333333333333,3,1,93.401
120,10721,196.0,2.0,858,84.83333333333333,2,1,36.861
120,10481,196.0,3.0,915,85.33333333333333,3,1,94.663
120,10294,196.0,2.0,878,85.5,2,1,111.191
119,10578,196.0,4.0,880,84.66666666666667,1,0,101.898
120,10698,196.0,1.0,845,83.33333333333333,4,0,79.466
120,10873,196.0,4.0,847,84.66666666666667,4,1,97.319
120,10737,196.0,2.0,852,80.5,2,1,43.773
120,11209,196.0,3.0,852,85.16666666666667,6,0,4.295
120,11209,196.0,2.0,917,90.16666666666667,3,0,4.295
120,10640,196.0,1.0,822,78.16666666666667,1,1,56.209
120,10748,196.0,1.0,845,83.33333333333333,1,1,267.329
119,10470,196.0,1.0,800,79.33333333333333,1,0,136.481
120,10476,196.0,1.0,932,90.5,1,1,0.836
120,10672,196.0,3.0,858,82.83333333333333,3,1,104.717
120,11224,196.0,3.0,0,78.0,3,1,69.821
120,10250,196.0,5.0,912,90.5,5,1,202.893
120,11057,196.0,2.0,847,81.33333333333333,2,1,108.667
120,10636,196.0,1.0,818,81.83333333333333,1,1,119.227
120,10698,196.0,1.0,800,80.0,1,1,81.269
120,10692,196.0,1.0,845,84.5,1,1,4.295
120,10640,196.0,2.0,900,88.33333333333333,2,1,56.209
119,10990,196.0,3.0,900,90.0,3,1,213.457
120,10512,196.0,2.0,920,88.66666666666667,3,0,86.471
119,10602,196.0,2.0,857,83.0,2,1,137.638
120,10978,196.0,4.0,922,91.83333333333333,4,1,86.654
120,10742,196.0,3.0,855,85.5,3,1,154.139
120,10649,196.0,2.0,850,85.0,2,1,48.809
120,10478,196.0,1.0,905,90.0,1,1,72.9
119,10380,196.0,1.0,888,87.83333333333333,5,0,49.547
119,10792,196.0,3.0,878,87.5,4,0,37.914
120,10611,196.0,1.0,897,87.33333333333333,1,1,72.9
120,11067,196.0,3.0,805,80.4,3,1,517.127
120,10419,196.0,1.0,845,86.0,1,1,500.669
120,10759,196.0,1.0,922,90.0,1,1,206.18
120,10495,196.0,1.0,848,84.16666666666667,1,1,6.603
119,10341,196.0,2.0,853,83.5,2,1,47.066
120,10489,196.0,3.0,800,80.0,3,1,70.8
120,10557,196.0,1.0,835,82.0,1,1,29.132
120,10564,196.0,8.0,838,79.33333333333333,8,1,94.663
120,10275,196.0,1.0,935,98.0,1,1,76.219
120,10250,196.0,2.0,922,92.16666666666667,2,1,230.54
119,10400,196.0,1.0,817,81.66666666666667,1,1,54.851
119,10436,196.0,2.0,870,87.0,2,1,72.9
120,10666,196.0,1.0,810,81.0,1,1,21.04
120,10717,196.0,2.0,807,80.0,2,1,36.619
120,10966,196.0,4.0,828,82.83333333333333,4,1,77.8
120,10341,196.0,2.0,860,81.83333333333333,2,1,50.5
120,10432,196.0,3.0,850,85.0,3,1,105.996
120,10269,196.0,1.0,985,97.66666666666667,1,1,30.2
120,10813,196.0,1.0,973,97.0,4,0,12.341
120,10640,196.0,2.0,875,82.33333333333333,2,1,73.063
120,10617,196.0,2.0,947,94.0,2,1,100.32
120,10724,196.0,3.0,845,84.5,2,0,34.413
