GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
119,10946,K2K,193.0,4.0,883,84.66666666666667,2,0
119,11194,L4E,179.0,3.0,933,93.16666666666667,4,0
119,10381,N9B,179.0,3.0,880,86.33333333333333,2,0
119,10687,N1T,191.0,4.0,977,96.33333333333333,2,0
119,10474,L6M,190.0,2.0,948,91.66666666666667,4,0
120,10392,L1R,191.0,1.0,887,87.83333333333333,6,0
120,10338,L6C,178.0,1.0,973,96.66666666666667,3,0
120,11021,L9T,194.0,2.0,813,81.33333333333333,1,0
120,10946,K2L,191.0,3.0,860,83.83333333333333,6,0
120,11168,K1T,194.0,1.0,923,92.33333333333333,3,0
120,10442,M4T,191.0,1.0,922,92.16666666666667,2,0
119,10350,L4G,178.0,1.0,978,94.16666666666667,3,0
119,10273,L5B,178.0,1.0,862,86.16666666666667,4,0
120,10393,N8N,178.0,1.0,905,15.833333333333334,3,0
120,11102,M2P,179.0,7.0,875,86.5,5,0
120,10316,L5R,190.0,3.0,860,86.0,1,0
120,11232,K0G,191.0,2.0,942,92.16666666666667,1,0
120,10273,L5B,190.0,2.0,827,82.66666666666667,1,0
120,10668,M1C,,,942,93.33333333333333,2,0
120,10557,L6L,191.0,1.0,868,83.66666666666667,4,0
120,10662,K7P,,,885,88.5,2,0
119,10812,L0H,,,925,92.16666666666667,3,0
119,10946,K2W,193.0,1.0,865,84.33333333333333,2,0
120,10597,N6H,179.0,1.0,928,92.83333333333333,3,0
120,11059,L0R,178.0,1.0,947,93.16666666666667,2,0
120,10316,L5R,194.0,1.0,843,83.83333333333333,3,0
119,11061,L7A,178.0,1.0,868,84.0,2,0
120,10273,L4Z,194.0,6.0,737,73.66666666666667,14,0
120,10986,K2J,193.0,3.0,882,85.66666666666667,6,0
120,10537,L0K,181.0,1.0,900,90.0,2,0
120,11094,L9H,197.0,4.0,863,85.16666666666667,3,0
119,10301,L5L,194.0,1.0,952,95.16666666666667,2,0
119,10504,N2V,197.0,2.0,903,86.5,3,0
120,10234,K0K,191.0,1.0,915,91.5,4,0
120,11013,M2J,179.0,3.0,897,89.0,5,0
120,10808,N2N,178.0,1.0,960,93.83333333333333,2,0
120,10505,L0R,197.0,6.0,892,84.83333333333333,1,0
120,10851,L5H,181.0,4.0,782,76.0,2,0
120,10831,K8N,197.0,2.0,843,84.33333333333333,3,0
120,10495,L9B,178.0,1.0,925,92.16666666666667,2,0
120,11024,L9G,178.0,1.0,965,96.5,3,0
120,10263,N0G,178.0,1.0,938,91.33333333333333,2,0
120,10301,L5L,179.0,3.0,888,87.83333333333333,4,0
120,10269,N3P,190.0,3.0,842,81.66666666666667,1,0
120,11061,L6V,181.0,7.0,815,77.16666666666667,4,0
120,10703,N6H,176.0,3.0,937,91.66666666666667,1,0
119,10325,L4C,,,873,88.5,3,0
120,10360,L7M,191.0,1.0,940,94.0,3,0
119,10266,L4G,191.0,1.0,973,97.0,3,0
119,10807,M4S,,,0,57.666666666666664,5,0
120,11021,L9T,175.0,4.0,783,78.0,3,0
120,11217,L5C,178.0,1.0,940,92.66666666666667,3,0
