GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10650,178.0,2.0,935,93.5,3,0,54.851
120,11063,191.0,1.0,875,87.5,2,0,1846.962
120,10698,178.0,1.0,895,89.5,3,0,81.269
120,11000,194.0,1.0,847,84.66666666666667,3,0,96.043
120,10516,175.0,4.0,807,80.66666666666667,13,0,70.8
119,10798,193.0,1.0,853,82.66666666666667,3,0,58.494
120,10733,190.0,4.0,830,77.33333333333333,2,0,56.209
120,10561,178.0,1.0,942,94.0,3,0,94.384
120,10738,178.0,1.0,913,91.0,2,0,35.959
120,10316,178.0,1.0,880,86.66666666666667,3,0,50.891
119,11023,191.0,1.0,938,93.0,3,0,47.319
120,10229,179.0,1.0,885,86.5,4,0,227.599
120,10607,179.0,1.0,893,89.16666666666667,3,0,485.905
120,10662,,,865,84.83333333333333,5,0,322.041
120,10757,190.0,6.0,783,77.66666666666667,1,0,98.939
119,10662,191.0,1.0,895,87.83333333333333,3,0,323.122
120,10898,191.0,1.0,880,88.0,2,0,119.227
120,10725,199.0,5.0,730,73.0,2,0,44.036
120,10266,191.0,1.0,975,96.4,4,0,119.227
120,10837,194.0,3.0,782,77.0,2,0,68.4
120,10724,,,810,81.0,2,0,35.553
120,10474,,,903,88.66666666666667,2,0,35.959
120,10508,178.0,1.0,915,91.33333333333333,2,0,77.395
119,10659,194.0,1.0,958,94.0,4,0,90.18
119,10298,178.0,1.0,970,95.83333333333333,3,0,508.972
120,10223,193.0,7.0,762,73.33333333333333,19,0,29.132
120,10646,190.0,3.0,843,83.16666666666667,5,0,64.777
120,10963,,,847,82.83333333333333,3,0,122.465
120,11065,179.0,1.0,900,98.0,2,0,740.482
120,10346,194.0,1.0,910,91.0,3,0,
120,11166,178.0,1.0,917,91.33333333333333,2,0,182.823
120,10918,194.0,3.0,935,91.66666666666667,4,0,56.791
120,10817,191.0,3.0,853,85.33333333333333,2,0,156.952
120,10508,194.0,1.0,953,93.66666666666667,2,0,105.996
120,10650,190.0,4.0,793,79.33333333333333,1,0,48.897
120,10898,191.0,1.0,943,91.83333333333333,3,0,119.227
120,10650,178.0,1.0,888,88.5,3,0,49.865
120,10565,193.0,7.0,727,72.66666666666667,2,0,302.166
120,10937,191.0,2.0,852,85.16666666666667,3,0,96.7
120,10327,194.0,2.0,845,85.0,6,0,80.095
120,10289,179.0,2.0,868,83.16666666666667,4,0,165.968
120,10497,,,0,63.833333333333336,3,0,462.48
120,10526,194.0,1.0,910,90.0,2,0,101.274
120,10711,,,780,76.33333333333333,3,0,120.785
120,11218,190.0,2.0,838,83.83333333333333,3,0,80.095
120,11166,191.0,1.0,905,90.5,2,0,80.391
120,10755,191.0,1.0,875,86.83333333333333,4,0,89.771
119,10233,194.0,1.0,850,82.66666666666667,7,0,
120,10455,181.0,1.0,885,87.5,2,0,142.509
120,10874,179.0,2.0,855,83.66666666666667,3,0,79.543
120,10709,198.0,3.0,775,64.83333333333333,1,0,34.328
119,10250,179.0,1.0,922,91.83333333333333,2,0,221.344
119,10536,,,698,69.83333333333333,2,0,48.897
120,10386,190.0,2.0,800,78.66666666666667,5,0,73.17
119,10536,178.0,1.0,910,91.0,4,0,44.036
120,10850,179.0,1.0,943,93.83333333333333,2,0,323.122
119,10672,178.0,2.0,897,89.66666666666667,4,0,96.7
120,10214,191.0,1.0,823,80.66666666666667,4,0,15.182
120,10458,194.0,1.0,893,87.16666666666667,8,0,80.095
120,10747,,,800,78.5,4,0,67.3
120,11099,179.0,3.0,965,95.0,5,0,85.743
120,10757,194.0,1.0,963,95.83333333333333,4,0,111.505
120,10555,178.0,1.0,853,82.66666666666667,6,0,96.043
119,10462,194.0,1.0,947,93.33333333333333,3,0,61.478
