GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10645,196.0,3.0,907,90.66666666666667,3,0,385.085
120,10492,196.0,3.0,920,87.66666666666667,3,1,89.771
120,10714,196.0,3.0,940,90.16666666666667,3,1,134.016
119,10616,196.0,3.0,878,87.83333333333333,3,1,122.771
120,10837,196.0,1.0,890,89.0,1,1,68.4
120,10324,196.0,2.0,915,96.0,2,1,48.809
120,10366,196.0,2.0,885,93.0,2,1,85.743
120,10937,196.0,1.0,925,92.5,1,1,96.7
120,10839,196.0,1.0,898,89.0,1,1,106.86
120,10837,196.0,2.0,895,86.0,2,1,68.4
119,10725,196.0,5.0,902,87.33333333333333,5,1,44.036
119,10429,196.0,4.0,915,86.83333333333333,2,0,35.959
120,10474,196.0,4.0,922,88.16666666666667,4,1,36.861
120,10331,196.0,3.0,907,90.66666666666667,3,1,47.066
119,10813,196.0,1.0,910,88.83333333333333,1,1,19.322
120,10888,196.0,2.0,903,89.83333333333333,2,1,85.145
120,11238,196.0,1.0,878,87.75,1,1,0.836
120,10638,196.0,1.0,917,91.66666666666667,1,1,38.046
120,10327,196.0,1.0,760,76.0,4,0,85.743
119,10874,196.0,3.0,957,95.16666666666667,3,1,79.543
120,10731,196.0,1.0,922,92.16666666666667,1,1,15.182
120,10457,196.0,4.0,918,89.33333333333333,4,1,73.063
120,11060,196.0,3.0,907,90.0,3,1,96.043
120,10272,196.0,1.0,902,87.33333333333333,1,1,54.851
120,10725,196.0,4.0,875,85.83333333333333,2,0,44.036
120,11049,196.0,2.0,920,90.0,2,1,34.328
119,10277,196.0,3.0,890,89.5,3,1,356.08
120,10476,196.0,6.0,802,80.16666666666667,6,0,0.836
120,10617,196.0,3.0,917,89.5,3,1,82.826
120,10566,196.0,1.0,955,92.16666666666667,1,1,86.654
120,11049,196.0,2.0,863,83.5,1,0,34.328
120,10731,196.0,1.0,872,87.16666666666667,1,1,9.638
119,10594,196.0,1.0,932,90.33333333333333,1,1,6.603
120,10725,196.0,12.0,788,78.83333333333333,2,0,44.036
120,10948,196.0,1.0,888,88.83333333333333,1,1,89.2
119,10215,196.0,2.0,900,90.0,2,1,18.881
120,10780,196.0,1.0,898,89.83333333333333,1,1,49.865
119,10877,196.0,4.0,788,78.83333333333333,2,0,50.891
119,10955,196.0,3.0,930,92.5,3,1,57.919
120,10316,196.0,5.0,858,84.16666666666667,3,0,50.891
119,10851,196.0,2.0,907,90.0,2,1,38.646
119,10721,196.0,1.0,962,96.16666666666667,1,1,58.494
120,10462,196.0,2.0,918,89.5,2,1,41.652
120,10731,196.0,1.0,923,91.5,1,1,15.182
120,10911,196.0,1.0,915,90.83333333333333,1,1,154.139
119,10816,196.0,2.0,878,87.83333333333333,1,0,47.066
119,10873,196.0,3.0,888,88.83333333333333,3,1,97.319
120,11236,196.0,2.0,880,85.5,2,1,56.209
119,10788,196.0,1.0,940,93.4,3,0,34.328
120,11245,196.0,5.0,838,83.83333333333333,1,0,18.526
120,10936,196.0,2.0,908,90.83333333333333,2,1,73.063
119,10215,196.0,3.0,927,92.66666666666667,3,1,14.672
120,10360,196.0,3.0,907,88.83333333333333,3,1,21.165
120,10672,196.0,2.0,858,85.66666666666667,2,1,95.795
119,10725,196.0,3.0,970,95.5,3,1,44.036
120,10422,196.0,5.0,942,93.33333333333333,1,0,91.207
120,10272,196.0,2.0,913,86.66666666666667,2,1,53.046
120,10647,196.0,3.0,882,88.16666666666667,3,1,96.7
120,10437,196.0,3.0,922,90.83333333333333,3,1,115.789
119,10813,196.0,2.0,920,91.33333333333333,2,1,21.165
120,10464,196.0,2.0,908,86.83333333333333,2,1,93.422
119,10617,196.0,1.0,922,88.0,1,1,97.319
119,10495,196.0,4.0,930,92.5,4,1,9.638
120,11017,196.0,2.0,900,90.0,2,1,70.8
120,10964,196.0,1.0,882,85.5,1,1,38.646
120,10926,196.0,3.0,893,89.33333333333333,3,1,43.375
119,11195,196.0,3.0,960,95.66666666666667,3,1,68.176
120,10577,196.0,3.0,905,90.5,3,1,73.9
120,10731,196.0,1.0,905,90.5,1,1,15.182
120,11060,196.0,1.0,907,88.5,1,1,89.771
120,10690,196.0,1.0,912,90.0,1,1,152.363
120,10561,196.0,2.0,862,85.66666666666667,2,1,105.956
120,10479,196.0,1.0,918,91.83333333333333,1,1,63.928
120,10316,196.0,3.0,787,78.66666666666667,1,0,50.891
120,10947,196.0,7.0,925,91.33333333333333,3,0,80.095
120,10659,196.0,1.0,877,84.0,3,0,94.52
120,10785,196.0,1.0,872,87.0,1,1,37.191
120,10444,196.0,4.0,885,88.5,4,1,421.193
119,10327,196.0,2.0,910,91.0,2,1,85.743
120,10356,196.0,1.0,933,91.16666666666667,1,1,21.04
119,10722,196.0,3.0,905,89.0,3,1,221.344
120,10668,196.0,2.0,902,88.0,2,1,94.663
120,10758,196.0,1.0,925,92.16666666666667,1,1,329.059
120,10514,196.0,3.0,927,92.66666666666667,3,1,49.237
120,10851,196.0,3.0,883,84.83333333333333,3,1,46.357
120,10666,196.0,1.0,975,96.0,6,0,21.04
120,10855,196.0,1.0,892,88.0,1,1,105.996
119,10649,196.0,4.0,958,95.5,3,0,48.809
119,11201,196.0,3.0,888,86.33333333333333,3,1,123.555
120,10578,196.0,3.0,902,89.0,3,1,101.898
120,11043,196.0,1.0,887,87.33333333333333,1,1,58.494
119,11051,196.0,3.0,895,85.66666666666667,3,1,44.036
120,10725,196.0,2.0,855,83.0,1,0,44.036
120,10215,196.0,5.0,862,85.83333333333333,2,0,8.381
119,10873,196.0,3.0,883,88.33333333333333,3,1,97.319
119,10440,196.0,3.0,945,92.66666666666667,3,1,84.442
120,10638,196.0,2.0,967,96.33333333333333,2,1,48.432
120,10327,196.0,2.0,898,89.83333333333333,2,1,80.391
120,10839,196.0,5.0,873,84.66666666666667,3,0,106.86
120,11057,196.0,2.0,905,86.16666666666667,2,1,105.996
120,10535,196.0,4.0,883,88.33333333333333,4,1,111.505
120,11000,196.0,1.0,970,92.16666666666667,4,0,90.18
120,10736,196.0,2.0,898,88.66666666666667,2,1,65.837
119,10303,196.0,1.0,872,84.66666666666667,1,1,82.229
120,10566,196.0,3.0,880,85.16666666666667,3,1,84.442
