GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10982,L2J,196.0,1.0,828,82.33333333333333,1,1,82.8
120,10759,N2Z,196.0,1.0,900,90.0,1,1,206.18
120,10966,L6R,196.0,5.0,850,85.0,5,1,73.063
120,10381,N8X,196.0,1.0,795,79.5,1,0,301.546
119,10724,N3R,196.0,6.0,848,84.16666666666667,6,1,38.046
119,10543,L5B,196.0,1.0,828,82.66666666666667,1,1,49.865
120,10566,M3A,196.0,2.0,827,79.5,2,1,84.442
120,10341,L5M,196.0,2.0,860,86.0,2,1,44.036
120,10457,L6T,196.0,3.0,843,84.33333333333333,3,1,65.837
120,10429,L6H,196.0,1.0,888,87.66666666666667,1,1,35.959
120,10937,L4B,196.0,4.0,770,75.83333333333333,1,0,95.795
119,11002,L0L,196.0,1.0,867,86.33333333333333,1,1,172.542
120,10572,M6K,196.0,1.0,900,87.66666666666667,2,0,63.518
120,10639,L5M,196.0,1.0,883,83.83333333333333,1,1,44.036
120,11144,L4S,196.0,1.0,852,85.16666666666667,1,1,104.717
120,10788,L8E,196.0,1.0,828,81.16666666666667,1,1,34.328
120,10885,N0P,196.0,5.0,875,85.83333333333333,5,1,236.071
120,10456,L3Z,196.0,1.0,827,82.66666666666667,1,1,118.678
120,10220,L1J,196.0,1.0,818,81.83333333333333,1,1,126.07
120,10316,L5R,196.0,3.0,792,78.0,3,0,50.5
120,10434,L5B,196.0,1.0,798,77.16666666666667,1,1,49.865
120,10780,L6R,196.0,1.0,923,92.0,1,1,73.063
120,10680,L8T,196.0,1.0,822,77.83333333333333,1,1,18.881
120,10680,L8V,196.0,1.0,868,86.33333333333333,1,1,9.795
120,10464,M1G,196.0,3.0,845,83.5,3,1,95.913
120,10660,L1J,196.0,1.0,770,77.0,1,0,126.07
120,10839,L3R,196.0,1.0,807,80.66666666666667,2,0,101.274
120,10580,K0H,196.0,1.0,960,95.83333333333333,1,1,339.69
120,10323,,196.0,1.0,853,85.33333333333333,1,1,
120,10537,L3V,196.0,2.0,827,82.66666666666667,2,1,185.795
120,11194,L3R,196.0,3.0,873,87.16666666666667,3,1,101.274
120,11066,N7M,196.0,1.0,863,86.33333333333333,1,1,227.599
120,10764,L3M,196.0,1.0,953,93.16666666666667,1,1,44.362
120,10301,L5L,196.0,1.0,845,83.66666666666667,1,1,43.375
120,10801,M2J,196.0,2.0,848,83.66666666666667,2,1,85.743
120,10649,L5V,196.0,2.0,908,90.83333333333333,2,1,48.809
120,10546,N5A,196.0,2.0,820,82.0,2,1,105.998
119,11036,L4A,196.0,2.0,958,95.83333333333333,2,1,123.555
120,10452,N3W,196.0,1.0,0,94.25,2,0,28.402
119,10868,L4B,196.0,2.0,953,94.83333333333333,2,1,95.795
120,10558,L3T,196.0,3.0,872,87.16666666666667,3,1,96.043
120,10693,M6M,196.0,2.0,835,81.83333333333333,2,1,73.17
120,10889,M1V,196.0,1.0,838,83.66666666666667,1,1,94.52
120,10316,L4Z,196.0,2.0,913,89.66666666666667,3,0,50.891
119,10666,L7M,196.0,2.0,963,94.5,7,0,21.165
120,10612,P7B,196.0,2.0,938,91.5,2,1,1427.762
120,10515,L7M,196.0,2.0,823,82.33333333333333,2,1,21.165
120,10341,L5N,196.0,2.0,885,86.66666666666667,2,1,47.066
120,10598,L9C,196.0,1.0,878,86.33333333333333,1,1,6.603
120,10474,L6H,196.0,3.0,772,77.16666666666667,3,0,35.959
120,10781,L6M,196.0,6.0,827,82.66666666666667,6,1,29.132
120,10517,L6V,196.0,1.0,853,78.5,1,1,69.392
120,10323,,196.0,1.0,817,81.66666666666667,1,0,
120,10323,,196.0,1.0,900,90.0,1,1,
120,10323,,196.0,3.0,805,80.5,3,1,
120,11149,L4B,196.0,3.0,872,87.16666666666667,3,1,95.795
120,10751,L6P,196.0,1.0,840,79.66666666666667,1,1,77.8
120,10547,L4J,196.0,4.0,783,74.66666666666667,4,0,89.771
