GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,11189,K9A,196.0,3.0,952,95.16666666666667,3,1,186.245
120,10717,L6J,196.0,1.0,850,82.5,1,1,36.619
120,10844,L3P,196.0,3.0,858,80.16666666666667,3,1,106.86
120,10549,L5V,196.0,1.0,857,85.66666666666667,1,1,48.809
119,10698,M3C,196.0,1.0,880,87.5,1,1,81.269
120,10452,N3W,196.0,1.0,870,82.5,1,1,28.402
120,10328,N1K,196.0,5.0,855,82.83333333333333,5,1,51.736
120,10476,L9A,196.0,1.0,957,94.83333333333333,1,1,8.381
120,10536,L4Z,196.0,1.0,827,80.33333333333333,1,1,50.891
120,10331,L5N,196.0,1.0,798,72.5,2,0,47.066
120,10564,M1B,196.0,2.0,827,82.66666666666667,2,1,97.319
119,10786,L5B,196.0,3.0,807,80.33333333333333,1,0,49.865
120,10640,L5B,196.0,3.0,880,84.33333333333333,3,1,49.865
120,10733,L6T,196.0,4.0,807,77.16666666666667,4,0,65.837
120,11225,L5B,196.0,9.0,790,77.33333333333333,1,0,49.865
120,11225,L5C,196.0,2.0,852,83.33333333333333,2,1,49.547
120,10715,L1J,196.0,1.0,860,84.16666666666667,1,1,126.07
119,10449,L6Z,196.0,1.0,882,84.66666666666667,1,1,70.914
119,10751,L7E,196.0,1.0,918,90.0,1,1,88.087
120,10375,N1R,196.0,2.0,815,81.5,2,1,37.191
119,10464,M1X,196.0,1.0,853,82.66666666666667,1,1,101.118
120,10801,M6H,196.0,1.0,785,78.5,1,0,65.926
120,10361,L1T,196.0,3.0,842,82.5,3,1,114.116
120,10215,L9B,196.0,1.0,875,86.0,1,1,14.672
120,10881,P6B,196.0,1.0,873,84.16666666666667,1,1,739.287
120,10709,L8E,196.0,3.0,898,88.0,3,1,34.328
120,10495,L8W,196.0,1.0,872,84.33333333333333,1,1,18.526
120,10598,L9K,196.0,2.0,832,79.66666666666667,1,0,9.638
120,10638,N3T,196.0,1.0,822,81.5,1,1,30.2
120,10594,L8L,196.0,1.0,863,86.16666666666667,1,1,7.135
120,10698,M4H,196.0,4.0,852,85.16666666666667,4,1,79.466
120,10751,L7E,196.0,1.0,808,80.83333333333333,1,1,88.087
120,10910,L9T,196.0,2.0,808,80.83333333333333,2,1,36.861
120,10495,L9C,196.0,1.0,853,81.83333333333333,1,1,6.603
119,10879,M5E,196.0,1.0,833,79.25,1,1,69.08
120,10947,M2K,196.0,1.0,778,75.16666666666667,1,0,80.391
120,10738,L6H,196.0,1.0,850,85.0,1,1,35.959
120,11147,L4C,196.0,2.0,885,88.5,3,0,96.7
119,10250,N7T,196.0,3.0,932,92.16666666666667,3,1,230.54
120,10715,L1J,196.0,3.0,882,88.16666666666667,3,1,126.07
120,10374,M9V,196.0,1.0,867,83.5,1,1,68.4
120,10543,L4Z,196.0,2.0,862,85.5,2,1,50.891
120,10889,M1V,196.0,3.0,830,82.0,3,1,94.52
120,10853,L9T,196.0,1.0,867,81.83333333333333,1,1,36.861
120,10784,N7A,196.0,3.0,848,81.33333333333333,3,1,175.537
120,11059,L0R,196.0,2.0,948,94.83333333333333,2,1,58.645
120,10341,L5M,196.0,1.0,875,86.33333333333333,2,0,44.036
120,10709,L8E,196.0,1.0,823,78.83333333333333,7,0,34.328
120,10930,L3X,196.0,4.0,788,76.66666666666667,4,0,117.408
120,10961,N0J,196.0,2.0,813,81.33333333333333,2,1,93.401
120,10759,N2Z,196.0,2.0,840,82.66666666666667,2,1,206.18
120,10748,K0M,196.0,4.0,872,87.16666666666667,4,1,267.329
120,10733,L6Y,196.0,8.0,895,85.8,8,1,56.209
120,10650,L4Z,196.0,9.0,873,83.0,9,1,50.891
119,10323,,196.0,2.0,850,85.0,2,1,
120,10640,L6Y,196.0,2.0,885,87.16666666666667,2,1,56.209
120,10773,L9H,196.0,1.0,955,93.33333333333333,1,1,4.295
119,10462,L5N,196.0,1.0,922,90.83333333333333,5,0,47.066
120,10698,M3C,196.0,3.0,837,79.33333333333333,3,1,81.269
120,10599,M1C,196.0,2.0,857,85.66666666666667,2,1,102.72
119,10463,M6L,196.0,3.0,845,81.66666666666667,3,1,71.603
120,10331,L5N,196.0,1.0,792,73.33333333333333,1,0,47.066
120,10879,M1W,196.0,2.0,798,75.83333333333333,2,0,90.18
120,10788,L8K,196.0,2.0,867,86.66666666666667,2,1,12.637
119,10228,L6J,196.0,3.0,858,85.0,3,1,36.619
120,10316,L6Y,196.0,1.0,832,81.16666666666667,1,1,56.209
120,10984,N5X,196.0,3.0,825,80.5,3,1,132.204
120,10243,L7A,196.0,2.0,865,84.16666666666667,2,1,63.292
120,10436,L2V,196.0,2.0,903,90.33333333333333,2,1,80.7
120,10288,L0G,196.0,1.0,848,80.16666666666667,1,1,111.191
120,10754,M6S,196.0,3.0,827,79.83333333333333,3,1,62.191
120,10870,K9V,196.0,3.0,807,80.66666666666667,3,1,203.459
120,10725,L5M,196.0,3.0,838,82.0,3,1,44.036
120,11049,L8G,196.0,1.0,883,88.33333333333333,1,1,30.775
120,10301,L5L,196.0,1.0,833,80.33333333333333,1,1,43.375
120,10801,M2N,196.0,1.0,882,88.16666666666667,1,1,80.095
119,10889,M1V,196.0,3.0,845,82.83333333333333,3,1,94.52
120,11002,L9S,196.0,1.0,918,91.33333333333333,1,1,146.557
119,10316,L5R,196.0,2.0,860,83.33333333333333,2,1,50.5
119,10341,L5M,196.0,2.0,815,79.5,2,1,44.036
120,10413,N3Y,196.0,1.0,915,89.0,1,1,82.324
